-9.898936242102458760e-02,4.719118179023120696e-01,5.733736666259584558e-01,4.274677178592339866e-01,2.799785593678325579e-01,-2.531731237473315924e-02,-3.375265393635993871e-01,-3.775512033846699089e-01,-2.687035191758858077e-01,4.583233705203813152e-02,1.556796446426958747e-01,-1.080820336865603720e-01,5.756377295936967314e-02,-2.768959635463109081e-01,-2.067407951061891458e-01,-1.825061361672347116e-01,2.903309930788239290e-01,-3.978871598063158932e-01,-6.933850198110423912e-01,-6.672114930230166330e-02,-1.557951478187744043e-01,-2.338150077084104328e-02,-8.596170671014015385e-02,4.418283202510947527e-01,1.330664077402219370e-01,1.167251422100200331e-01,1.906000791630854396e-01,2.232394364509399376e-01,4.028281609957076181e-01,-6.906293229226708741e-01,2.168689141523607311e-01,-8.246006528291505155e-02,1.697749927966758499e-01,-2.660469581049503332e-02,-8.627008782097064787e-02,-4.975581585198493584e-01,4.356798177375004744e-01,7.057586041317559511e-01,2.942781234676266622e-01,-5.521265216386452707e-02,2.885126110898971752e-01,7.142606568725937133e-02,5.129873875582149911e-02,2.997564298508240688e-01,2.512978867186282939e-01,9.455672206057676166e-02,4.574168870085044136e-01,1.841655542674671686e-01,2.556258479206013901e-01,8.049696449873348925e-02,-6.486255648821395159e-01,-4.508297518207145249e-02,-9.779245637462542773e-02,-1.380949268880485026e-01,2.399761304823376795e-01,4.767407235621266004e-01,7.925850583576232733e-02,4.488922274187919226e-01,-7.800472467118680919e-01,1.948244727255555031e-01,-4.927927700940148287e-02,3.314118388604991305e-01,-3.227327970236507082e-02,3.658451713609730538e-01,-5.278581272889395493e-01,2.078087875805914239e-02,-2.723859510977866619e-02,-5.804589168138688526e-01,-3.521554320668214277e-01,-3.808345451358098877e-01,-5.130933792412319117e-02,2.363498065159403971e-01,3.972585288760545341e-02,-9.149355778892884206e-02,5.389656584813199425e-01,-1.409457337530402032e-01,-3.309848684618511561e-01,-1.989319585172740212e-01,-2.220320365229970783e-01,1.233821188419452347e-01,1.905507704704728356e-01,3.655492676840858546e-01,-1.104552799852111800e-01,-1.790000411047933948e-01,-2.908578237496785568e-01,-3.019076389789591142e-01,5.622359126253068801e-02,1.317560768390043380e-01,-3.700415647396434471e-01,-7.994194058350864718e-02,2.712369082195862369e-01,-1.680249067368732446e-02,2.009520054098472286e-01,-6.574277860518869254e-02,8.474371093697688137e-03,-1.638750790241141064e-01,4.173076914293044615e-02,-5.105323982624109663e-02,-7.133807261160411695e-02,-5.416956955384254202e-02
-2.558303559049638909e-01,5.551674033641310763e-02,-4.928122262319568209e-02,-1.650032446657058172e-01,3.909779073904156438e-02,3.130252074553573349e-01,-1.233725194047708140e-01,-4.907621134304519517e-01,2.991618462936453948e-01,1.755226700312862709e-01,-3.145463753548710661e-02,1.483859790482866814e-01,-2.915989242600494635e-01,-1.802705805431865579e-02,2.983657515088458667e-01,-6.049135674609373847e-02,3.294327245877707866e-01,-4.023261532859402911e-01,-2.169865847573384798e-01,-1.334617632323811531e-01,1.518303607691873780e-01,-7.241693358630566513e-01,9.049766156611339929e-02,7.455054678194076301e-01,-3.771778548427406341e-01,2.828344688723050115e-01,1.496950274489771693e-01,-6.195110145185303216e-03,1.139875068191081170e-01,-4.146482313926991986e-02,2.837792856368203109e-01,-1.302118319710492966e-01,-1.455263045627451790e-01,1.950216996765483379e-01,-6.965615621520043765e-02,3.606893937149371343e-01,5.061252608596434888e-01,6.178864997936225345e-01,-4.666200643150875682e-01,-2.489658734449325395e-01,-5.795358814056222191e-02,-5.196041332200346252e-01,1.075836386135174405e-01,3.053634771691132732e-01,-6.216157161615125382e-02,-3.760990687691552203e-01,3.121759048090571587e-01,6.193651594319623532e-01,-1.692095430602358341e-02,-1.914041882779631554e-01,-2.958678157247259244e-01,2.749410675616517641e-01,-4.702745148361716504e-02,-8.832979905530896625e-02,-2.156115223467588438e-01,-2.678987395829289242e-01,3.995597155846861148e-01,-1.725791617229533170e-01,-1.758176493715740973e-01,7.119876681062838747e-03,6.521552864192041721e-01,-2.323612163725672364e-01,8.759253692480324649e-02,2.472717621044453196e-01,-9.775877466187590792e-02,1.136569855762834119e-01,-1.136732664646684932e-01,3.404703680090319651e-01,-5.726479192243666416e-02,5.540714707653089377e-01,-9.493419908972330901e-02,-2.803523362209883740e-01,-1.573630435605092859e-01,-8.112692529125657692e-03,1.516834688420417437e-02,1.394217410150492935e-02,-4.461272372386261287e-01,7.410872843193181715e-03,3.930480715935266711e-02,-3.201427529895319868e-01,-4.568865978211364420e-01,4.358897813071418992e-02,-8.783380585721709544e-01,-5.198661855158058787e-01,2.091593645529681023e-01,1.659388471885035743e-01,3.966106636958530718e-01,1.696838838917633652e-01,-8.826312744023394330e-02,2.111881133793089838e-01,-1.930255407992249178e-02,-4.736235908662019267e-01,2.135923346754646790e-01,4.886860647339414387e-01,1.247828640401751205e-01,-1.485234062915350983e-01,-4.340911587208572398e-01,-3.248960080526772098e-01,-3.754868346472250429e-01,4.545791832924950260e-02
-1.898692055566823496e-03,2.548237001261158263e-01,2.864778235094589953e-01,1.328334649341861295e-01,1.758236717356260193e-01,-3.306514112733303229e-02,-2.135493219808356768e-01,-2.941045888323330915e-01,-6.386184538755856899e-01,3.394973461471540582e-02,1.395935361804312158e-01,-3.668318447235455193e-01,-3.207451451976915946e-01,2.870679423091870852e-01,-5.888828984949046053e-01,2.618644740231900747e-01,-2.384547448664113833e-01,2.354163041126153544e-01,1.849250789136406281e-01,3.571270265971904310e-03,-1.284657495461464793e-01,-8.283739260061373511e-02,2.608391718487022004e-01,-1.775363226247012871e-01,2.680795109551481481e-01,-2.423412509226663680e-01,-3.426010946489190800e-01,1.663998413464669035e-01,-3.683326467434357432e-01,1.045847554227211096e-01,-5.045800713779010627e-01,4.035156127991000874e-01,-9.545917664688939597e-02,-4.624405219187837507e-02,-2.525973170535730783e-01,4.347644146140774435e-01,-1.330941160342191121e-01,4.818296604928139493e-01,-4.843086208805625903e-01,-5.985102099276397303e-02,3.474076707095259502e-03,-5.347036299662945025e-01,3.333549892114021085e-02,-4.340797727803322181e-02,1.031054851655620191e-01,-4.891054699745018414e-02,-5.897152114653383403e-01,-9.501840212600001778e-02,2.962554948238537156e-01,5.009034036119165423e-01,-2.676004567473541096e-01,-8.259711069558220431e-02,5.599567843047073001e-01,9.116697124284632928e-03,-1.023487670706587777e-01,-1.366530185009964260e-01,-4.171834304446249697e-01,1.233133413782487864e-01,-2.125110828978828414e-01,7.042976409124947212e-02,3.404334772717660940e-01,3.481509916944361405e-01,-2.256269239962941167e-02,1.510328388552922008e-01,-2.755824723301761661e-02,6.335023316486693146e-01,1.338207434399087126e-01,-3.479373903688971481e-01,-1.232731998095216996e-01,-3.966604683127387676e-01,1.446524791499196327e-01,-2.221543107340548384e-01,-3.961810352068055874e-01,2.409384191538997966e-01,-1.149728054249071242e-02,-2.853304551341908149e-02,-5.953391954549531739e-01,2.427956007345443701e-01,5.036613180845990190e-01,1.016362587862041506e-01,5.120281824871264487e-01,-1.006003284007375292e-01,-2.022963815927630582e-01,5.300664102182665038e-01,4.442656185504154781e-02,-1.102779066329153124e-01,-1.458615406061607722e-01,-4.481200574573281081e-02,1.107868869263619327e-01,-2.891711507269613124e-01,2.748192452755602866e-01,-2.120429362452008193e-01,8.053152019076867396e-02,1.618669000698901850e-01,-2.496870423782752979e-01,-3.234573941247935736e-01,-4.295160051813693980e-01,1.355598183093853215e-01,-1.964437578296368281e-01,1.046208234194011127e-01
-8.587823455977890152e-02,-2.045534171423228076e-01,-7.998799692049783638e-02,4.457276725857182154e-01,1.024377037799802798e-01,-3.515768638450513239e-01,-2.853805289138841017e-01,1.813454728370066660e-01,-1.135143301936739485e-01,9.532808132949222024e-02,-1.405729869870242510e-01,3.475211168783019500e-01,-1.288746281626808043e-01,3.289041250591986376e-01,-2.252189631881236220e-01,-2.965236580924704990e-01,-1.317926369663864061e-01,-2.205806681200443986e-01,-2.570055935842041617e-01,4.931544788887413239e-02,-1.134283614441358862e-01,1.460835907827772763e-02,3.271849552511734149e-01,9.362481878705403160e-02,-3.625931930605836434e-02,-3.418838909869676423e-01,-2.540048612923810345e-01,2.025661537152400465e-02,2.674991968972860179e-01,3.029473428352825737e-01,1.377847165385195360e-01,-2.300825733920333627e-01,3.842743686418805815e-01,-1.005727516084751333e-01,-5.127998947627059045e-02,2.069742834065208537e-01,-2.129778292186765287e-01,-3.275891558291119110e-01,-9.741664382103677744e-02,1.358938773819240720e-01,4.769432581352837097e-01,8.434215718875068268e-02,2.497198185348945831e-01,5.067566381767254491e-01,-2.087775010879442394e-01,3.831478678649024028e-01,-8.605052305521730671e-02,-7.655160474892860334e-01,2.876238721787402475e-01,-6.380468499391054316e-01,3.583084553697386543e-01,3.363540072842604034e-01,-2.455379873035506630e-02,-1.205833958194420796e-01,4.282839259725054748e-01,3.129045638889715319e-01,-5.851032015798689201e-02,1.666398802464687801e-01,1.202847798722864181e-01,-9.189850163748868039e-02,7.667559672930152059e-02,-8.065401640308467179e-02,6.751217774502131508e-02,3.913374240913387037e-01,-3.414198669795359686e-01,3.088361671773560135e-01,-1.734848483833689170e-01,2.418082897880073912e-01,2.842340889935232595e-01,2.368480665072645319e-01,-2.829902304579793859e-01,2.469355191636023183e-01,1.644340952290332305e-03,-2.191259943563561574e-01,1.165837244350444307e-01,-7.384850570849137152e-02,-4.698747911697647162e-01,-1.503837702010618060e-01,-2.090074443960386885e-01,-1.217598273224394928e-01,3.727612964343676727e-01,3.943660880812741576e-01,2.423922648800448665e-02,2.545875209282913443e-01,-1.287523180466848827e-01,-2.582999927966931897e-01,-2.455926378283522782e-01,1.146011928544912878e-01,-4.529874431251902367e-01,-3.876280225342525476e-01,-2.361385529153976759e-01,-7.132183978332110597e-01,-3.468251767317444278e-02,1.480776518459516744e-01,8.720610231036350635e-02,-3.355282622770329182e-01,-1.224180557278066878e-01,-6.954908792393149630e-02,-2.510178084669251741e-01,1.468865762077074810e-02
2.218848687858482882e-01,-9.003789710540037461e-02,-2.010461380387062458e-01,3.860385713863290214e-01,6.074574676039270482e-01,-1.400269188141994858e-01,2.500515892656644534e-01,-3.776300762354005691e-01,-1.894668349250129835e-01,-1.922807540791499348e-01,-2.920796273053500314e-01,-1.835821903614278383e-01,-1.445005147069920448e-01,3.113404305790877236e-01,3.313120103116407589e-01,-1.040426443221870612e+00,6.222699759997587510e-01,2.115301638970255860e-01,2.210398793987446153e-01,-3.445800019748954113e-01,-1.909835528495031909e-01,-6.798773976949075426e-02,-2.317609132220631585e-01,5.311863858624089607e-01,2.529015717926412776e-01,4.311537014568224135e-01,2.716114033976885223e-01,3.369207060040218388e-02,-2.013796748284157334e-01,-5.792720746985564606e-01,2.026084300329267507e-01,1.639333891432792623e-01,-3.070694889705024022e-01,2.270755810210723508e-02,-2.442460972157341551e-02,1.042742914590631814e-01,1.065029495217860618e-02,-3.394388106385883286e-01,5.650688502256190349e-01,1.489539649320979764e-02,2.364809888760007750e-01,-3.259142793890731360e-01,1.652746273614868200e-01,4.169872977319355467e-01,2.575241513813060212e-01,1.650257114014382076e-01,4.101498746977511045e-01,-7.698481062125994701e-01,6.732870200417943873e-02,2.873715889582080241e-01,1.032754207350683601e-01,-2.569533338687093327e-01,3.447806177533503935e-01,-9.477777023778299892e-02,4.059746692948189017e-01,2.622088381498511311e-01,-1.914813228726743033e-01,-1.180586322958815243e-01,-1.635716194153581660e-02,7.834512490388829964e-02,1.679928007949748614e-01,5.554244953205201840e-01,-4.786846570280176572e-01,2.598455568997791107e-02,-4.025596526604287989e-02,5.227421794460307414e-01,-1.956707313660040748e-01,1.764841353661333323e-01,2.758404459331301184e-01,-2.533622087821535973e-01,5.611343264081580795e-01,4.559050508346200350e-04,-2.653286440750848296e-01,-3.071284145014188116e-01,2.339738721633739527e-01,-6.558437636754053945e-02,-2.414007230787788838e-01,-4.777266926677755654e-01,2.313826128617970102e-01,-1.580219364547848782e-01,-4.365013195037600879e-01,-5.908675239707637805e-02,-6.012018154153053739e-01,-4.293748011362839567e-01,6.802339859478870321e-02,-2.276720901414921450e-01,-1.358882459267795328e-01,5.586478366422675812e-02,3.325537064448133573e-01,-1.352490455604840880e-01,-3.317133817009496610e-01,-2.354492876915930955e-01,-3.448462684704565739e-01,4.183389801927957508e-01,-1.844449882942152952e-01,4.111356622917028414e-02,-2.214473632855891161e-01,-6.363411082405243113e-02,-1.350027758672978639e-01,-2.563739068675479488e-02
-3.746264482645715876e-01,5.742446537643599441e-02,6.725741028684574241e-01,-9.991133594551727948e-02,-2.960902501159298761e-02,-9.844361490388277292e-02,5.745067391090635106e-02,-7.371841922647716094e-01,2.664421376023096699e-01,-2.311505860789421218e-01,-3.600083862177155258e-01,-2.369790301978362268e-01,2.577168343506254788e-01,-2.080122521130979563e-01,9.016242915867384369e-04,-1.460002857555753597e-01,3.062570772411845055e-01,2.940246567025620039e-01,5.017790471199307795e-02,-5.239169403819337045e-01,1.781981303216041979e-01,2.800864898504814085e-02,-2.150401942449932380e-01,-8.690801622800810311e-02,1.623439923009890873e-01,4.646502437927003126e-01,-9.321547035053241725e-02,-1.870393608931385579e-02,2.834451847963133653e-01,2.872264623219846769e-01,-3.792948882934918733e-03,-2.042266146656402381e-01,-2.905828541942984122e-01,1.549463099710466918e-01,-5.384493697012593394e-02,-1.138953128057878100e-01,-6.795925455949050065e-01,1.266502919745912115e-01,3.862107306912121452e-01,-8.349539375996385682e-02,-2.453116893910741447e-01,8.607698962432115339e-03,3.595860985864711701e-01,3.711831119315387589e-02,-6.076187707861179649e-02,-4.788145416075757499e-01,-6.566747544278010718e-02,4.993510547838934110e-01,1.414033561947636020e-01,2.421297177521470056e-01,2.435808531980144520e-01,-2.580241358536091156e-01,3.710159984191218618e-01,3.709394870987040016e-01,1.748882534129360677e-01,-4.269323208179678364e-01,-1.003593059035469554e-01,-2.425791318882935810e-01,9.918908541289483960e-02,-4.676036660338755424e-01,-1.295684127283922293e-01,-2.043414609058325782e-01,2.829208990510791444e-01,-9.996833879071229112e-02,-3.814870232843804443e-01,-4.348043569751471327e-01,-4.075166564866177649e-02,-6.075179239090620215e-02,3.566847746110863304e-01,-3.236897884554815197e-02,4.696814637497059297e-01,-7.109426820926303958e-02,-5.984206405618123226e-01,-3.535387159401993246e-02,-2.575227663679179879e-01,1.207551639935848659e-01,-2.063343987404487323e-01,3.036083306582374464e-01,5.643951311711872115e-02,-2.768512752752133946e-02,1.065937542809886479e-01,-4.777239381574072130e-01,4.872921112870476912e-01,1.052852915884103929e-01,3.082534353265357074e-01,8.247046233657587266e-02,-2.678704949853846218e-01,-9.910135272498299397e-02,2.919552050615175642e-01,-1.218085230735168056e-01,2.256859055559506388e-01,-3.676976327070274886e-01,-3.442534002158800233e-01,6.802307339399581154e-02,-2.491677875250638274e-01,-1.608658158056695264e-01,-2.940863946722981903e-01,-1.183415319453706704e+00,3.024316454765431095e-01,-1.071175399888323401e-02
3.579919135778998895e-01,-5.909172205184904519e-03,4.277020887278280559e-01,9.810707319708567020e-02,6.233115894233615985e-03,-6.207874536749622557e-02,-1.904498341281071760e-01,4.190868821451425308e-02,2.933274245728534901e-01,-3.802333875078877656e-01,2.957807040762568951e-01,3.095953980029443331e-01,1.122225955451106871e-01,3.404152501220855664e-01,-4.603527158139885112e-01,-6.646684317108184636e-01,2.013903519047130844e-02,4.332490529006552404e-01,2.812453707417786886e-01,-1.408004761100858371e-01,-2.072458158303220055e-01,3.310692895138886982e-01,-1.606975072463247278e-01,1.166165431053390322e-01,6.777387261736948776e-02,-1.864832510042984948e-01,2.512940742653697046e-01,-1.067322151393746976e-01,-1.980938546820224244e-01,-5.065224581615487276e-01,1.577140795788502803e-01,4.174111929641748930e-01,6.618056869184429925e-02,1.642335642643786009e-01,2.518492660783458459e-01,-1.648325806606999039e-02,-8.195847774744665637e-01,1.383974001718555336e-01,1.873520966622506667e-01,2.540584753013024333e-01,2.965593710192239163e-01,2.755933234978823546e-02,-2.050018299284825096e-01,4.520165517697812274e-01,-4.137416811453908938e-01,-7.075319462784775137e-02,-5.850438529065102866e-01,4.507630856184486889e-01,1.615550733978684261e-01,1.301796395758968439e-01,-3.285096640718650485e-01,-5.104653569426949034e-01,3.914277557036243138e-01,-3.531618174291626389e-01,-4.280290909760083862e-01,2.455777280359651149e-01,-8.627143228800525365e-02,9.211347023245743115e-02,-1.447657407065798263e-01,-1.163224857597979917e-01,-4.119877025350610067e-01,5.421839866342395564e-02,-1.666522745328258559e-01,1.204927257317622430e-01,-2.121859658773700419e-02,-3.131292358446092772e-01,-1.686523389356472391e-01,-4.704517866691673156e-01,2.125573291914634455e-01,-1.718029168962746378e-01,2.375570909901690841e-01,2.040071039003408526e-01,1.573983076297184591e-01,-1.748890622790871818e-01,3.130127063348742134e-02,-2.448823994913341684e-01,-5.146109320001042431e-02,2.931433994538479304e-01,-3.757802575896250774e-01,-1.838352823586601736e-01,-1.254144444834086880e-01,3.152325436425493232e-02,-4.255332339851392587e-01,-3.259272074158568455e-01,3.401350432088754427e-01,-2.155322879056460750e-01,4.913932385559233174e-01,4.791216460157411428e-01,1.476710618881536263e-01,-1.764538988715181334e-01,-1.313323929649912458e-01,-2.321326399112583899e-02,-1.346952505053392868e-01,4.824200873947735724e-02,1.764914754861821033e-01,-1.947230171564796053e-01,3.509365258484675731e-01,3.400002881329113325e-01,-2.769690939089083925e-02,-2.800637020840796715e-02
4.405814029643598806e-01,1.430847277316441291e-01,-2.114369488198923064e-01,6.416135783601036036e-02,1.621422989190011432e-01,-4.727525647227895367e-01,-4.721131536016056063e-01,2.989985705117479547e-02,1.923620898695921622e-01,5.850835066048051814e-02,1.914195547419783316e-01,-1.289229747674539017e-02,1.857970822193530103e-01,-7.687470495060338971e-01,4.430877185962458498e-01,-4.767050285044689417e-01,1.873834256747529681e-01,1.161993619281376372e-01,-4.320767269963858292e-01,4.849558719391660472e-02,-2.416359223147374335e-01,3.781096581382039634e-01,-3.378967028567406161e-02,1.460073559791797704e-01,-2.045618153138122064e-01,2.137340356326273283e-01,5.018511507900873525e-01,-2.874063782480565377e-01,3.394525865354209859e-01,-1.580207607199153874e-01,-4.018790224205508188e-02,-1.088935026843091541e-01,-3.264328952809542050e-01,7.677665080496433314e-02,-2.963095965503818041e-01,-6.874356790764685199e-02,-2.083163986182734739e-01,-2.600026044898857136e-01,-2.304536050268247149e-01,3.125511233353174823e-01,4.865943909287173130e-01,4.396267478477393631e-01,-1.767453817652104853e-01,1.865877219783729501e-01,4.514799371711610831e-01,-3.743742835368890076e-01,-1.811983330108762197e-02,-1.905014531324012717e-01,-5.405413233385790717e-01,1.201321509093823542e-01,-6.835617543555257136e-02,6.459159072333104934e-01,1.428115534828206246e-01,4.167983026278251901e-01,2.031786394414017982e-01,-1.930780778716788548e-01,4.736649707732944470e-01,1.143851083184231968e-02,1.379525095854833572e-01,-6.771994945746521166e-01,-4.325531962948095943e-01,-3.735944202490022459e-01,2.482055229508033645e-01,-2.100317555182658336e-01,-1.284905257727312344e-01,-8.092935723856216346e-02,-2.367504129752340258e-02,6.544189438273290138e-02,8.566867692327560790e-02,4.062935211394210211e-01,2.996135197189715993e-01,-4.103827040801834025e-01,-1.073967554926982398e-01,-2.517083419412353140e-01,-1.854847787685369453e-02,1.816620206845657448e-01,-2.783626911590009745e-01,1.441413622545094884e-02,-3.316428764322170153e-01,4.358305334768895062e-02,-1.429056442080662084e-02,2.146627079393407522e-01,-2.495260371161083235e-01,-1.404397172777274716e-01,2.758338456290789220e-01,3.622038091744206323e-01,2.937313360487928682e-01,1.219663121397613625e-01,9.764537009111479149e-02,-1.412457029841708844e-01,5.918520642568720902e-01,-3.061507406966870737e-01,2.776739099312204306e-01,3.044991604328178836e-02,1.816726697108267674e-01,-2.084718592503115309e-01,9.375316320871068809e-02,2.488433642346187490e-03,-6.495019933775467852e-03,-4.445606600319489954e-01
2.447633648662355388e-01,1.501509954473576325e-01,-5.154078295987942759e-01,-5.252181880993572749e-02,4.766614259605720522e-02,-4.553417790553049849e-01,1.851983920232277286e-02,2.295509453716137183e-01,-2.381968901384478310e-01,-2.443757562667946137e-02,1.772108827285452104e-01,-4.726732314449334504e-01,3.413837511975122974e-01,4.396281874953437974e-02,1.781120232027576800e-01,2.954124780104036008e-01,-4.543538265964778278e-01,-9.318505312509270389e-02,-6.632796732314740762e-01,-4.151319274283434280e-01,3.774729368819371156e-01,1.126299732326139919e-01,-1.934606177218049505e-01,-1.535565897526798840e-01,-1.994719780091376293e-01,2.899070670110763803e-01,5.581534851588425966e-02,1.200888604813998700e-01,-4.856185163785711190e-01,-9.106721036346344944e-02,1.838139337293577258e-01,-4.555800369307728692e-01,-2.979373507599348270e-01,1.138960642489610792e-01,-1.074093179511993734e-01,-1.427108296579966684e-01,-3.420452144884316148e-01,1.209434502395107247e-01,-5.377024825243483137e-03,-1.309931952293856838e-01,2.547729728574550934e-01,-3.417643706906233758e-01,6.743408728538388131e-01,-1.467826890120957906e-01,-7.115772364050083898e-02,-3.453751316222803958e-01,6.689065292183549172e-02,4.928565752723224058e-02,-1.092507407846528694e-01,-7.167365859259341998e-02,-1.184978090103729481e-01,7.523920819618420963e-02,-1.049081207833309631e-01,-1.756014817373682119e-02,-2.518931239055907309e-02,-3.303348841086904963e-01,2.533291500868082857e-01,3.793938265896806272e-01,3.507698420263068440e-01,4.031872012549709283e-01,-2.114914045500908002e-01,5.322840728921242048e-01,2.902963185981252137e-01,-4.564037791748639661e-01,1.539851487844481059e-01,-2.407032908990474340e-01,3.649346720153967549e-01,2.508388543596543063e-01,1.575734132330323667e-01,-4.555285674583328115e-01,1.358956602276589765e-01,1.576291093106321484e-01,-2.364658044801052628e-01,6.496407218471375589e-02,1.664149576276484702e-02,2.657827966362790728e-01,1.715565354800719505e-02,-2.877373599585011585e-02,3.236678945939597263e-01,-2.563613420420405853e-01,9.137826623719395858e-02,-9.251754501345242632e-02,2.651525951711264928e-01,-6.400300661435700533e-01,-1.103105576528961296e-01,-3.640734106323486596e-01,-2.181743340084889016e-01,-2.563688682233953298e-01,5.364612261219492417e-01,-2.726353347603165389e-01,-7.151223655722674377e-02,1.759255822028893135e-01,2.759894957921386061e-01,1.889516677588419513e-01,-2.504895096178196834e-01,-1.938345700267095628e-01,-2.365781217749468590e-02,-5.619871241609708523e-01,5.689995278961575975e-01,4.499192984092895697e-01
2.333939069606185968e-01,-7.214673518662621798e-02,-6.777625560981946629e-02,7.528496702557378739e-02,-2.875276524340644735e-01,-1.818749305375594594e-01,-1.608281317034740768e-02,-3.817785457216673478e-02,1.715871084932724944e-01,-4.707114220835756924e-01,4.568149348903757234e-01,1.045176524264483653e-01,-7.052690017460072625e-02,1.227033254019004316e-01,3.313746389896910505e-01,3.285960283529402726e-01,-1.690767108616421099e-01,6.699095890356902006e-01,2.990558588776880411e-01,2.278990311954174619e-01,1.809382344515338970e-01,-1.102571926964932975e-01,-2.363421617669917707e-01,-1.225473866058856554e-01,-3.098332084334929348e-01,-1.626010250290788051e-01,3.206990787275360022e-01,2.785781277436155112e-01,4.428171968394597480e-01,-5.338878373740318234e-02,-3.632957332065970824e-01,-3.082520017690776326e-01,4.066368381628081008e-01,-1.446411512635131236e-01,-3.316285252576052223e-01,-8.011487201343503450e-02,-1.079588941565817334e-01,3.204171740797896045e-02,1.797352025595382319e-01,4.433836782145224586e-01,-6.546193905787156542e-02,-8.874378678354324923e-02,-3.611099905848204339e-02,8.972315398888137949e-02,8.881938351088728423e-01,-3.055855457095305594e-01,-5.145390481356649781e-01,-4.801804552317543578e-02,2.531502361822234870e-01,9.594852093443352603e-02,-3.278014641694547704e-01,-1.535242708562696845e-01,4.051139650265005998e-01,1.138051661731088460e-01,-2.693431077592428058e-01,-3.450812079984519887e-01,1.075794853606224372e-01,3.880450361917054392e-01,5.676516281090603355e-01,2.717244247977039229e-01,-5.351870592843989138e-01,4.041322550817661452e-01,-1.001491827792397732e-01,-1.820838033414655110e-01,-4.673950200229325391e-01,1.183916083937905511e-01,-1.712604261273207584e-01,-5.210809978615645391e-03,-4.594190325793023333e-01,-6.244869438992620841e-02,-1.782320792917453916e-03,2.117859106698284921e-01,-7.962225637608948414e-01,1.851109655143244326e-01,-2.378996585943850273e-01,2.654102216778728707e-01,-1.849231236003359147e-01,2.945702315336368171e-01,8.095639530562868946e-02,-4.454938375215759527e-01,-3.332355511259545433e-01,-9.131419351556889774e-01,-1.249719698537411355e-01,-2.050712159136280077e-01,-1.523903207924456090e-04,-9.027895370595349911e-02,-5.408207026209857493e-02,8.488742511016755810e-02,4.228871507361693927e-01,-4.822914202874546419e-01,-2.874423039443180783e-01,5.691667615513226197e-01,1.765039791985033857e-01,-1.128118637654318968e-01,-3.392277873749756090e-01,3.000679088315999499e-01,2.082778920232113695e-01,-3.954014302729402797e-01,-7.878807850907530719e-02,2.530325726354554217e-01
